대여소_ID,주간,시간대,대여건수,반납건수,총이용건수,잔여자전거수,동일대여소대여반납,중구내대여반납,유출량,유입량
ST-1439,주말,0,1,12,13,40,0,1,0,5
ST-1439,주말,1,8,9,17,51,2,4,2,5
ST-1439,주말,2,3,10,13,51,0,2,1,1
ST-1439,주말,3,6,1,7,57,0,2,4,1
ST-1439,주말,4,3,1,4,51,0,1,2,0
ST-1439,주말,5,6,0,6,0,0,6,0,0
ST-1439,주말,6,6,2,8,45,0,5,1,1
ST-1439,주말,7,17,3,20,41,1,13,3,2
ST-1439,주말,8,7,3,10,22,1,6,0,0
ST-1439,주말,9,2,5,7,22,0,1,1,3
ST-1439,주말,10,12,8,20,25,1,7,4,3
ST-1439,주말,11,5,20,25,20,1,4,0,10
ST-1439,주말,12,13,9,22,33,0,7,6,2
ST-1439,주말,13,10,11,21,25,1,5,4,0
ST-1439,주말,14,10,17,27,28,0,7,3,18
ST-1439,주말,15,19,23,42,37,2,12,5,3
ST-1439,주말,16,21,9,30,42,2,14,5,0
ST-1439,주말,17,12,16,28,28,0,10,2,6
ST-1439,주말,18,19,11,30,33,1,8,10,4
ST-1439,주말,19,10,12,22,26,2,3,5,3
ST-1439,주말,20,12,9,21,26,3,5,4,7
ST-1439,주말,21,23,38,61,33,2,11,10,5
ST-1439,주말,22,22,14,36,44,2,3,17,5
ST-1439,주말,23,6,14,20,35,1,2,3,6
ST-1439,평일,0,24,22,46,79,1,12,11,9
ST-1439,평일,1,16,23,39,83,4,9,3,12
ST-1439,평일,2,19,18,37,91,1,4,14,3
ST-1439,평일,3,15,1,16,87,0,1,14,0
ST-1439,평일,4,10,4,14,66,0,0,10,5
ST-1439,평일,5,18,4,22,0,0,15,3,1
ST-1439,평일,6,26,20,46,54,0,26,0,10
ST-1439,평일,7,29,43,72,39,1,18,10,33
ST-1439,평일,8,82,74,156,52,1,75,6,29
ST-1439,평일,9,35,54,89,43,2,24,9,19
ST-1439,평일,10,45,23,68,54,3,34,8,9
ST-1439,평일,11,36,49,85,51,10,17,9,25
ST-1439,평일,12,42,43,85,58,6,29,7,15
ST-1439,평일,13,31,42,73,58,5,22,4,10
ST-1439,평일,14,37,41,78,72,3,26,8,10
ST-1439,평일,15,47,21,68,70,4,30,13,8
ST-1439,평일,16,43,40,83,49,2,33,8,24
ST-1439,평일,17,58,43,101,42,5,28,25,20
ST-1439,평일,18,81,93,174,29,7,45,29,27
ST-1439,평일,19,76,66,142,35,5,40,31,22
ST-1439,평일,20,44,32,76,37,4,20,20,10
ST-1439,평일,21,35,69,104,32,1,14,20,12
ST-1439,평일,22,44,46,90,60,1,19,24,11
ST-1439,평일,23,13,39,52,56,0,9,4,4
ST-1440,주말,0,31,30,61,157,3,5,23,26
ST-1440,주말,1,27,30,57,157,4,12,11,16
ST-1440,주말,2,20,19,39,160,1,4,15,10
ST-1440,주말,3,8,18,26,161,2,2,4,12
ST-1440,주말,4,15,8,23,170,1,0,14,5
ST-1440,주말,5,26,6,32,0,3,3,20,7
ST-1440,주말,6,19,31,50,144,4,1,14,27
ST-1440,주말,7,19,37,56,156,0,6,13,26
ST-1440,주말,8,29,34,63,126,5,6,18,31
ST-1440,주말,9,43,45,88,133,5,9,29,21
ST-1440,주말,10,45,50,95,152,8,18,19,31
ST-1440,주말,11,52,49,101,162,4,22,26,44
ST-1440,주말,12,47,37,84,129,8,18,21,23
ST-1440,주말,13,52,51,103,188,7,19,26,37
ST-1440,주말,14,67,65,132,195,4,27,36,44
ST-1440,주말,15,75,85,160,171,2,19,54,51
ST-1440,주말,16,96,67,163,186,7,19,70,35
ST-1440,주말,17,111,91,202,161,13,23,75,55
ST-1440,주말,18,82,104,186,140,8,19,55,40
ST-1440,주말,19,77,72,149,157,1,31,45,46
ST-1440,주말,20,83,63,146,144,6,21,56,36
ST-1440,주말,21,74,61,135,132,7,14,53,37
ST-1440,주말,22,54,44,98,114,8,7,39,17
ST-1440,주말,23,21,35,56,108,0,8,13,18
ST-1440,평일,0,70,98,168,401,6,9,55,75
ST-1440,평일,1,122,80,202,447,12,23,87,35
ST-1440,평일,2,70,43,113,406,10,13,47,20
ST-1440,평일,3,59,33,92,389,4,4,51,9
ST-1440,평일,4,124,17,141,352,5,11,108,18
ST-1440,평일,5,101,42,143,0,4,13,84,27
ST-1440,평일,6,109,76,185,186,1,34,74,68
ST-1440,평일,7,181,179,360,158,6,101,74,152
ST-1440,평일,8,271,234,505,137,15,106,150,196
ST-1440,평일,9,177,174,351,109,16,69,92,134
ST-1440,평일,10,164,163,327,102,31,61,72,85
ST-1440,평일,11,134,108,242,117,12,46,76,44
ST-1440,평일,12,131,102,233,119,29,41,61,52
ST-1440,평일,13,119,139,258,125,9,38,72,69
ST-1440,평일,14,129,137,266,150,22,40,67,66
ST-1440,평일,15,128,122,250,216,10,37,81,59
ST-1440,평일,16,197,150,347,198,28,30,139,72
ST-1440,평일,17,206,236,442,121,32,44,130,138
ST-1440,평일,18,372,467,839,194,16,87,269,205
ST-1440,평일,19,262,300,562,248,24,58,180,181
ST-1440,평일,20,248,260,508,282,33,64,151,126
ST-1440,평일,21,220,252,472,318,14,32,174,131
ST-1440,평일,22,164,187,351,314,13,26,125,96
ST-1440,평일,23,97,203,300,354,3,22,72,103
ST-147,주말,0,5,1,6,4,0,4,1,0
ST-147,주말,1,2,1,3,2,0,1,1,0
ST-147,주말,2,0,0,0,2,0,0,0,0
ST-147,주말,3,0,0,0,2,0,0,0,1
ST-147,주말,4,1,1,2,2,0,0,1,0
ST-147,주말,5,0,0,0,0,0,0,0,0
ST-147,주말,6,0,2,2,2,0,0,0,2
ST-147,주말,7,0,4,4,4,0,0,0,3
ST-147,주말,8,7,4,11,7,1,3,3,3
ST-147,주말,9,1,9,10,5,0,1,0,3
ST-147,주말,10,3,5,8,13,0,2,1,4
ST-147,주말,11,3,7,10,13,1,1,1,5
ST-147,주말,12,8,6,14,18,1,3,4,6
ST-147,주말,13,13,7,20,20,0,3,10,5
ST-147,주말,14,11,7,18,14,0,5,6,4
ST-147,주말,15,14,13,27,11,0,6,8,12
ST-147,주말,16,11,18,29,10,0,8,3,13
ST-147,주말,17,19,14,33,11,0,8,11,10
ST-147,주말,18,15,13,28,8,0,4,11,13
ST-147,주말,19,14,9,23,5,0,4,10,5
ST-147,주말,20,7,8,15,5,0,2,5,2
ST-147,주말,21,10,7,17,4,0,2,8,5
ST-147,주말,22,2,4,6,2,0,0,2,4
ST-147,주말,23,5,7,12,4,0,0,5,6
ST-147,평일,0,6,2,8,2,0,3,3,0
ST-147,평일,1,0,0,0,1,0,0,0,0
ST-147,평일,2,0,1,1,1,0,0,0,1
ST-147,평일,3,0,0,0,2,0,0,0,1
ST-147,평일,4,1,3,4,3,0,1,0,2
ST-147,평일,5,2,5,7,0,0,0,2,13
ST-147,평일,6,14,65,79,7,0,10,4,69
ST-147,평일,7,76,131,207,58,9,33,34,102
ST-147,평일,8,151,275,426,115,3,48,100,188
ST-147,평일,9,105,72,177,245,7,33,65,40
ST-147,평일,10,50,34,84,194,6,10,34,19
ST-147,평일,11,91,39,130,179,22,27,42,25
ST-147,평일,12,65,105,170,129,11,19,35,45
ST-147,평일,13,52,64,116,182,4,29,19,28
ST-147,평일,14,54,69,123,181,3,20,31,36
ST-147,평일,15,54,55,109,198,6,22,26,24
ST-147,평일,16,91,51,142,192,3,30,58,36
ST-147,평일,17,198,96,294,100,2,68,128,72
ST-147,평일,18,182,140,322,44,2,44,136,106
ST-147,평일,19,56,51,107,6,0,18,38,29
ST-147,평일,20,30,32,62,5,0,9,21,24
ST-147,평일,21,21,16,37,9,0,11,10,9
ST-147,평일,22,13,11,24,2,0,5,8,9
ST-147,평일,23,13,15,28,7,0,5,8,10
ST-148,주말,0,4,0,4,10,0,2,2,0
ST-148,주말,1,0,0,0,7,0,0,0,0
ST-148,주말,2,1,1,2,7,0,0,1,1
ST-148,주말,3,0,0,0,7,0,0,0,0
ST-148,주말,4,0,0,0,7,0,0,0,0
ST-148,주말,5,1,1,2,0,0,0,1,1
ST-148,주말,6,1,0,1,7,0,1,0,0
ST-148,주말,7,0,2,2,6,0,0,0,1
ST-148,주말,8,3,4,7,7,0,2,1,4
ST-148,주말,9,4,10,14,9,0,3,1,8
ST-148,주말,10,7,4,11,15,1,2,4,2
ST-148,주말,11,11,8,19,13,0,9,2,4
ST-148,주말,12,1,4,5,9,0,0,1,1
ST-148,주말,13,9,3,12,10,0,3,6,4
ST-148,주말,14,3,4,7,4,0,1,2,4
ST-148,주말,15,13,13,26,3,0,2,11,3
ST-148,주말,16,8,14,22,6,0,3,5,7
ST-148,주말,17,16,17,33,11,0,6,10,11
ST-148,주말,18,17,19,36,11,0,2,15,8
ST-148,주말,19,20,12,32,13,0,2,18,3
ST-148,주말,20,3,2,5,9,0,1,2,2
ST-148,주말,21,5,5,10,8,0,2,3,4
ST-148,주말,22,4,6,10,6,0,0,4,4
ST-148,주말,23,3,4,7,10,0,1,2,1
ST-148,평일,0,2,1,3,4,0,2,0,1
ST-148,평일,1,3,2,5,4,0,3,0,0
ST-148,평일,2,1,1,2,3,0,0,1,1
ST-148,평일,3,2,1,3,4,0,2,0,2
ST-148,평일,4,1,2,3,3,0,0,1,0
ST-148,평일,5,0,3,3,0,0,0,0,4
ST-148,평일,6,24,23,47,7,0,10,14,17
ST-148,평일,7,40,76,116,6,0,24,16,60
ST-148,평일,8,107,128,235,42,0,52,55,68
ST-148,평일,9,70,54,124,65,3,24,43,19
ST-148,평일,10,32,39,71,50,3,13,16,11
ST-148,평일,11,60,37,97,54,9,34,17,9
ST-148,평일,12,30,49,79,33,4,10,16,15
ST-148,평일,13,47,53,100,49,2,15,30,12
ST-148,평일,14,45,33,78,40,1,21,23,13
ST-148,평일,15,41,41,82,43,2,18,21,10
ST-148,평일,16,39,37,76,32,3,13,23,19
ST-148,평일,17,74,55,129,25,2,18,54,17
ST-148,평일,18,71,68,139,6,0,21,50,33
ST-148,평일,19,37,32,69,5,0,11,26,11
ST-148,평일,20,11,15,26,5,0,4,7,14
ST-148,평일,21,30,22,52,6,0,15,15,8
ST-148,평일,22,23,22,45,7,1,8,14,13
ST-148,평일,23,7,11,18,1,0,3,4,3
ST-152,주말,0,4,5,9,5,0,0,4,6
ST-152,주말,1,5,5,10,9,0,0,5,1
ST-152,주말,2,5,2,7,4,0,3,2,0
ST-152,주말,3,0,0,0,3,0,0,0,0
ST-152,주말,4,0,1,1,3,0,0,0,3
ST-152,주말,5,0,1,1,0,0,0,0,2
ST-152,주말,6,5,5,10,5,0,5,0,0
ST-152,주말,7,1,2,3,5,0,1,0,2
ST-152,주말,8,2,3,5,5,0,2,0,2
ST-152,주말,9,4,9,13,6,0,2,2,7
ST-152,주말,10,11,3,14,12,2,6,3,6
ST-152,주말,11,11,17,28,5,2,6,3,4
ST-152,주말,12,7,5,12,11,0,6,1,2
ST-152,주말,13,13,13,26,8,2,8,3,1
ST-152,주말,14,15,15,30,6,1,7,7,4
ST-152,주말,15,15,17,32,9,2,9,4,5
ST-152,주말,16,19,23,42,13,0,9,10,12
ST-152,주말,17,21,24,45,16,0,16,5,11
ST-152,주말,18,25,21,46,16,1,9,15,4
ST-152,주말,19,17,18,35,11,1,8,8,1
ST-152,주말,20,13,23,36,11,1,9,3,17
ST-152,주말,21,18,19,37,22,2,4,12,3
ST-152,주말,22,5,5,10,22,0,2,3,3
ST-152,주말,23,5,10,15,22,0,3,2,3
ST-152,평일,0,19,11,30,22,2,6,11,7
ST-152,평일,1,8,9,17,22,1,2,5,3
ST-152,평일,2,5,4,9,23,0,1,4,3
ST-152,평일,3,5,2,7,22,0,2,3,3
ST-152,평일,4,1,3,4,22,0,0,1,5
ST-152,평일,5,3,12,15,0,1,2,0,14
ST-152,평일,6,27,24,51,30,0,25,2,4
ST-152,평일,7,46,66,112,25,6,37,3,45
ST-152,평일,8,83,66,149,41,2,58,23,27
ST-152,평일,9,48,61,109,4,6,35,7,24
ST-152,평일,10,31,45,76,15,6,18,7,7
ST-152,평일,11,63,64,127,36,5,46,12,25
ST-152,평일,12,53,59,112,29,5,41,7,16
ST-152,평일,13,63,55,118,45,8,42,13,19
ST-152,평일,14,52,55,107,35,6,25,21,15
ST-152,평일,15,56,62,118,39,4,35,17,18
ST-152,평일,16,63,60,123,50,8,33,22,20
ST-152,평일,17,139,123,262,49,7,62,70,47
ST-152,평일,18,125,113,238,21,2,60,63,28
ST-152,평일,19,64,57,121,21,1,35,28,17
ST-152,평일,20,30,23,53,12,2,16,12,5
ST-152,평일,21,16,25,41,8,2,6,8,5
ST-152,평일,22,38,39,77,11,2,13,23,10
ST-152,평일,23,11,14,25,10,0,6,5,6
ST-162,주말,0,4,3,7,11,0,2,2,4
ST-162,주말,1,6,4,10,10,0,3,3,3
ST-162,주말,2,3,4,7,8,0,2,1,2
ST-162,주말,3,4,0,4,5,0,0,4,0
ST-162,주말,4,0,1,1,5,0,0,0,1
ST-162,주말,5,0,0,0,0,0,0,0,0
ST-162,주말,6,0,1,1,6,0,0,0,3
ST-162,주말,7,3,7,10,7,0,1,2,5
ST-162,주말,8,2,5,7,13,0,0,2,1
ST-162,주말,9,5,4,9,15,0,1,4,3
ST-162,주말,10,3,3,6,19,0,1,2,6
ST-162,주말,11,5,10,15,20,0,4,1,4
ST-162,주말,12,6,6,12,20,0,2,4,5
ST-162,주말,13,7,16,23,21,0,5,2,15
ST-162,주말,14,7,17,24,35,2,2,3,24
ST-162,주말,15,13,25,38,47,0,7,6,9
ST-162,주말,16,25,19,44,49,2,7,16,17
ST-162,주말,17,25,22,47,49,1,6,18,13
ST-162,주말,18,29,25,54,43,2,7,20,19
ST-162,주말,19,14,17,31,42,1,5,8,17
ST-162,주말,20,25,32,57,47,0,5,20,12
ST-162,주말,21,28,28,56,46,1,4,23,12
ST-162,주말,22,20,7,27,48,0,3,17,6
ST-162,주말,23,18,9,27,33,0,9,9,7
ST-162,평일,0,49,35,84,54,3,17,29,23
ST-162,평일,1,48,34,82,64,3,9,36,10
ST-162,평일,2,26,9,35,39,1,6,19,0
ST-162,평일,3,22,10,32,27,2,3,17,5
ST-162,평일,4,14,7,21,18,1,5,8,18
ST-162,평일,5,6,23,29,0,0,0,6,4
ST-162,평일,6,8,5,13,25,0,3,5,11
ST-162,평일,7,13,29,42,24,1,8,4,17
ST-162,평일,8,31,75,106,39,5,13,13,30
ST-162,평일,9,57,50,107,82,2,36,19,28
ST-162,평일,10,49,75,124,88,1,30,18,33
ST-162,평일,11,50,45,95,95,5,30,15,23
ST-162,평일,12,46,47,93,96,3,18,25,29
ST-162,평일,13,28,41,69,88,1,14,13,16
ST-162,평일,14,36,43,79,96,6,17,13,12
ST-162,평일,15,44,49,93,105,1,18,25,15
ST-162,평일,16,52,27,79,113,2,10,40,21
ST-162,평일,17,83,36,119,78,0,35,48,21
ST-162,평일,18,49,29,78,33,1,16,32,21
ST-162,평일,19,46,62,108,28,0,14,32,31
ST-162,평일,20,43,60,103,44,1,8,34,33
ST-162,평일,21,46,48,94,48,2,19,25,35
ST-162,평일,22,52,39,91,56,0,20,32,28
ST-162,평일,23,29,45,74,50,1,5,23,17
ST-163,주말,0,11,3,14,42,0,5,6,2
ST-163,주말,1,3,6,9,33,0,1,2,6
ST-163,주말,2,9,6,15,35,0,3,6,0
ST-163,주말,3,3,3,6,32,0,1,2,1
ST-163,주말,4,5,1,6,33,0,4,1,0
ST-163,주말,5,0,3,3,0,0,0,0,2
ST-163,주말,6,0,1,1,32,0,0,0,0
ST-163,주말,7,3,8,11,34,0,1,2,0
ST-163,주말,8,4,2,6,36,0,3,1,5
ST-163,주말,9,5,6,11,37,0,4,1,2
ST-163,주말,10,6,6,12,37,1,2,3,3
ST-163,주말,11,6,8,14,43,0,5,1,2
ST-163,주말,12,5,5,10,39,0,3,2,6
ST-163,주말,13,8,7,15,39,1,3,4,4
ST-163,주말,14,10,11,21,43,0,6,4,6
ST-163,주말,15,8,12,20,59,0,4,4,6
ST-163,주말,16,18,11,29,60,0,9,9,1
ST-163,주말,17,12,12,24,51,0,6,6,9
ST-163,주말,18,12,17,29,55,1,4,7,7
ST-163,주말,19,15,11,26,56,3,4,8,1
ST-163,주말,20,18,13,31,66,0,8,10,5
ST-163,주말,21,15,7,22,61,0,6,9,1
ST-163,주말,22,8,7,15,54,2,4,2,0
ST-163,주말,23,4,7,11,52,0,3,1,2
ST-163,평일,0,28,2,30,60,1,15,12,1
ST-163,평일,1,14,12,26,47,0,12,2,4
ST-163,평일,2,19,13,32,45,2,4,13,3
ST-163,평일,3,17,11,28,40,0,4,13,3
ST-163,평일,4,8,1,9,30,0,3,5,0
ST-163,평일,5,2,4,6,0,0,0,2,0
ST-163,평일,6,3,10,13,29,0,3,0,15
ST-163,평일,7,21,12,33,36,0,10,11,5
ST-163,평일,8,19,49,68,25,0,15,4,25
ST-163,평일,9,24,18,42,61,1,18,5,8
ST-163,평일,10,19,22,41,62,1,12,6,9
ST-163,평일,11,15,13,28,61,0,7,8,6
ST-163,평일,12,23,29,52,52,0,9,14,12
ST-163,평일,13,31,28,59,68,3,13,15,7
ST-163,평일,14,22,39,61,62,2,7,13,16
ST-163,평일,15,23,29,52,82,2,11,10,11
ST-163,평일,16,21,27,48,105,0,7,14,10
ST-163,평일,17,52,31,83,106,3,19,30,17
ST-163,평일,18,81,56,137,80,2,27,52,22
ST-163,평일,19,42,41,83,56,1,24,17,10
ST-163,평일,20,28,20,48,55,0,15,13,8
ST-163,평일,21,32,29,61,47,1,20,11,5
ST-163,평일,22,25,30,55,50,1,10,14,5
ST-163,평일,23,9,14,23,43,0,6,3,6
ST-1668,주말,0,9,3,12,9,0,5,4,3
ST-1668,주말,1,1,1,2,5,0,1,0,0
ST-1668,주말,2,1,0,1,3,0,0,1,0
ST-1668,주말,3,0,0,0,3,0,0,0,0
ST-1668,주말,4,0,0,0,3,0,0,0,0
ST-1668,주말,5,0,0,0,0,0,0,0,0
ST-1668,주말,6,0,0,0,3,0,0,0,0
ST-1668,주말,7,1,1,2,3,0,0,1,0
ST-1668,주말,8,3,3,6,3,0,1,2,3
ST-1668,주말,9,1,9,10,3,0,1,0,8
ST-1668,주말,10,4,12,16,11,0,3,1,9
ST-1668,주말,11,11,12,23,18,2,2,7,8
ST-1668,주말,12,13,21,34,14,0,2,11,24
ST-1668,주말,13,22,23,45,26,1,5,16,15
ST-1668,주말,14,28,31,59,27,2,9,17,27
ST-1668,주말,15,23,30,53,33,1,4,18,22
ST-1668,주말,16,53,34,87,32,0,18,35,27
ST-1668,주말,17,31,31,62,17,1,7,23,24
ST-1668,주말,18,42,47,89,22,0,9,33,31
ST-1668,주말,19,36,19,55,22,1,8,27,12
ST-1668,주말,20,17,8,25,7,0,7,10,13
ST-1668,주말,21,16,19,35,4,0,6,10,10
ST-1668,주말,22,7,5,12,9,0,3,4,3
ST-1668,주말,23,0,4,4,7,0,0,0,2
ST-1668,평일,0,8,2,10,4,0,3,5,0
ST-1668,평일,1,1,1,2,2,0,0,1,0
ST-1668,평일,2,0,2,2,2,0,0,0,1
ST-1668,평일,3,2,0,2,3,0,0,2,0
ST-1668,평일,4,0,0,0,3,0,0,0,1
ST-1668,평일,5,1,3,4,0,0,1,0,0
ST-1668,평일,6,5,11,16,4,0,3,2,12
ST-1668,평일,7,67,104,171,12,0,2,65,90
ST-1668,평일,8,190,186,376,41,1,10,179,123
ST-1668,평일,9,72,99,171,24,2,11,59,55
ST-1668,평일,10,50,80,130,38,4,18,28,50
ST-1668,평일,11,89,67,156,288,9,48,32,50
ST-1668,평일,12,82,90,172,357,5,26,51,54
ST-1668,평일,13,85,58,143,385,1,18,66,44
ST-1668,평일,14,88,64,152,425,5,14,69,48
ST-1668,평일,15,98,83,181,419,4,38,56,54
ST-1668,평일,16,65,100,165,457,3,13,49,100
ST-1668,평일,17,287,230,517,440,4,81,202,169
ST-1668,평일,18,505,232,737,393,7,128,370,165
ST-1668,평일,19,183,89,272,146,4,52,127,59
ST-1668,평일,20,97,56,153,74,4,28,65,35
ST-1668,평일,21,58,45,103,42,0,25,33,13
ST-1668,평일,22,38,17,55,29,0,13,25,5
ST-1668,평일,23,8,4,12,10,0,1,7,1
ST-1669,주말,0,1,0,1,15,0,0,1,1
ST-1669,주말,1,0,2,2,13,0,0,0,1
ST-1669,주말,2,0,0,0,15,0,0,0,0
ST-1669,주말,3,1,0,1,15,0,0,1,0
ST-1669,주말,4,1,0,1,14,0,0,1,0
ST-1669,주말,5,0,0,0,0,0,0,0,0
ST-1669,주말,6,0,0,0,13,0,0,0,0
ST-1669,주말,7,4,0,4,13,0,0,4,1
ST-1669,주말,8,6,0,6,45,0,2,4,0
ST-1669,주말,9,19,1,20,54,0,9,10,0
ST-1669,주말,10,12,0,12,76,0,6,6,0
ST-1669,주말,11,9,0,9,61,0,3,6,1
ST-1669,주말,12,12,2,14,44,1,5,6,0
ST-1669,주말,13,12,1,13,43,0,2,10,2
ST-1669,주말,14,11,1,12,60,0,5,6,1
ST-1669,주말,15,16,3,19,87,0,7,9,0
ST-1669,주말,16,10,0,10,92,0,4,6,1
ST-1669,주말,17,19,1,20,84,1,6,12,0
ST-1669,주말,18,11,0,11,63,0,4,7,2
ST-1669,주말,19,17,5,22,55,0,5,12,2
ST-1669,주말,20,5,2,7,40,0,1,4,0
ST-1669,주말,21,4,1,5,40,2,0,2,0
ST-1669,주말,22,1,3,4,38,0,0,1,3
ST-1669,주말,23,3,1,4,39,0,3,0,0
ST-1669,평일,0,4,1,5,17,0,1,3,1
ST-1669,평일,1,4,0,4,12,0,1,3,0
ST-1669,평일,2,0,0,0,10,0,0,0,0
ST-1669,평일,3,1,0,1,10,0,0,1,0
ST-1669,평일,4,0,0,0,9,0,0,0,0
ST-1669,평일,5,1,0,1,0,0,0,1,0
ST-1669,평일,6,4,0,4,8,0,2,2,0
ST-1669,평일,7,12,1,13,31,0,4,8,8
ST-1669,평일,8,50,7,57,39,0,28,22,0
ST-1669,평일,9,26,0,26,74,0,9,17,0
ST-1669,평일,10,43,1,44,121,1,15,27,0
ST-1669,평일,11,38,0,38,144,0,14,24,0
ST-1669,평일,12,15,1,16,127,0,5,10,0
ST-1669,평일,13,13,0,13,130,0,9,4,0
ST-1669,평일,14,18,0,18,143,1,9,8,0
ST-1669,평일,15,15,3,18,170,0,5,10,3
ST-1669,평일,16,46,1,47,175,0,11,35,2
ST-1669,평일,17,31,4,35,136,2,16,13,3
ST-1669,평일,18,37,10,47,102,0,8,29,1
ST-1669,평일,19,29,2,31,75,0,8,21,0
ST-1669,평일,20,17,2,19,50,0,4,13,3
ST-1669,평일,21,14,2,16,48,0,6,8,0
ST-1669,평일,22,8,2,10,35,0,1,7,0
ST-1669,평일,23,12,2,14,27,0,8,4,0
ST-1670,주말,0,0,0,0,10,0,0,0,1
ST-1670,주말,1,1,1,2,10,0,0,1,0
ST-1670,주말,2,0,3,3,10,0,0,0,4
ST-1670,주말,3,0,0,0,13,0,0,0,0
ST-1670,주말,4,2,1,3,13,0,0,2,0
ST-1670,주말,5,1,0,1,0,0,0,1,0
ST-1670,주말,6,0,0,0,11,0,0,0,0
ST-1670,주말,7,1,0,1,11,0,1,0,0
ST-1670,주말,8,0,5,5,10,0,0,0,4
ST-1670,주말,9,0,2,2,15,0,0,0,0
ST-1670,주말,10,2,3,5,17,0,0,2,0
ST-1670,주말,11,1,2,3,18,1,0,0,2
ST-1670,주말,12,4,4,8,13,1,0,3,2
ST-1670,주말,13,5,6,11,18,0,3,2,5
ST-1670,주말,14,8,7,15,29,1,2,5,7
ST-1670,주말,15,16,5,21,30,0,8,8,10
ST-1670,주말,16,12,13,25,20,1,3,8,3
ST-1670,주말,17,10,13,23,22,0,1,9,4
ST-1670,주말,18,5,5,10,26,0,1,4,0
ST-1670,주말,19,4,2,6,22,0,3,1,4
ST-1670,주말,20,5,6,11,22,0,2,3,5
ST-1670,주말,21,3,2,5,24,0,1,2,0
ST-1670,주말,22,3,1,4,22,0,2,1,0
ST-1670,주말,23,1,0,1,21,0,0,1,0
ST-1670,평일,0,5,2,7,9,0,2,3,1
ST-1670,평일,1,1,1,2,7,0,0,1,1
ST-1670,평일,2,1,0,1,7,0,0,1,0
ST-1670,평일,3,1,0,1,6,0,0,1,0
ST-1670,평일,4,0,0,0,5,0,0,0,1
ST-1670,평일,5,0,1,1,0,0,0,0,1
ST-1670,평일,6,4,9,13,6,3,0,1,8
ST-1670,평일,7,10,20,30,11,2,8,0,16
ST-1670,평일,8,22,48,70,22,0,21,1,32
ST-1670,평일,9,11,15,26,38,2,5,4,6
ST-1670,평일,10,13,11,24,40,0,10,3,7
ST-1670,평일,11,18,18,36,39,2,9,7,6
ST-1670,평일,12,14,14,28,34,3,8,3,8
ST-1670,평일,13,18,16,34,36,0,15,3,6
ST-1670,평일,14,15,5,20,28,1,7,7,1
ST-1670,평일,15,8,8,16,25,0,4,4,8
ST-1670,평일,16,19,10,29,22,0,9,10,10
ST-1670,평일,17,13,14,27,10,0,6,7,9
ST-1670,평일,18,29,19,48,13,0,5,24,10
ST-1670,평일,19,16,16,32,5,0,2,14,6
ST-1670,평일,20,9,7,16,8,0,1,8,1
ST-1670,평일,21,7,4,11,3,0,4,3,3
ST-1670,평일,22,2,6,8,2,0,0,2,2
ST-1670,평일,23,1,0,1,5,0,1,0,0
ST-1761,주말,0,7,4,11,15,3,1,3,0
ST-1761,주말,1,4,0,4,14,0,2,2,0
ST-1761,주말,2,2,0,2,8,0,0,2,0
ST-1761,주말,3,1,0,1,7,0,0,1,2
ST-1761,주말,4,3,2,5,7,0,0,3,0
ST-1761,주말,5,0,0,0,0,0,0,0,0
ST-1761,주말,6,1,0,1,6,0,1,0,0
ST-1761,주말,7,2,1,3,5,0,2,0,0
ST-1761,주말,8,4,1,5,4,0,1,3,0
ST-1761,주말,9,1,1,2,3,0,1,0,0
ST-1761,주말,10,2,3,5,4,1,0,1,4
ST-1761,주말,11,3,3,6,6,1,2,0,2
ST-1761,주말,12,3,6,9,5,0,1,2,2
ST-1761,주말,13,2,8,10,8,0,1,1,3
ST-1761,주말,14,6,1,7,14,0,4,2,0
ST-1761,주말,15,5,7,12,10,0,3,2,3
ST-1761,주말,16,5,5,10,12,0,4,1,2
ST-1761,주말,17,3,6,9,13,0,1,2,1
ST-1761,주말,18,10,10,20,13,1,3,6,5
ST-1761,주말,19,6,8,14,18,1,1,4,1
ST-1761,주말,20,5,6,11,18,1,1,3,4
ST-1761,주말,21,4,3,7,16,0,2,2,2
ST-1761,주말,22,2,5,7,17,0,1,1,0
ST-1761,주말,23,2,2,4,17,0,0,2,0
ST-1761,평일,0,13,2,15,29,0,1,12,0
ST-1761,평일,1,3,0,3,20,0,1,2,0
ST-1761,평일,2,5,0,5,18,0,1,4,0
ST-1761,평일,3,0,0,0,14,0,0,0,0
ST-1761,평일,4,1,0,1,14,0,1,0,1
ST-1761,평일,5,1,2,3,0,0,1,0,2
ST-1761,평일,6,7,23,30,14,0,7,0,34
ST-1761,평일,7,35,69,104,23,0,28,7,68
ST-1761,평일,8,99,198,297,54,0,67,32,119
ST-1761,평일,9,48,81,129,145,0,22,26,34
ST-1761,평일,10,30,18,48,165,7,17,6,4
ST-1761,평일,11,73,24,97,166,12,48,13,7
ST-1761,평일,12,40,39,79,112,6,19,15,14
ST-1761,평일,13,32,50,82,121,5,14,13,14
ST-1761,평일,14,38,25,63,125,8,12,18,6
ST-1761,평일,15,25,29,54,110,6,12,7,12
ST-1761,평일,16,40,31,71,122,2,20,18,8
ST-1761,평일,17,106,29,135,89,6,46,54,8
ST-1761,평일,18,58,36,94,30,2,26,30,11
ST-1761,평일,19,22,22,44,7,1,9,12,7
ST-1761,평일,20,32,28,60,23,3,17,12,5
