대여소자치구,대여소_ID,대여소번호,주간,시간대,대여건수,반납건수,총이용건수,잔여자전거수
중구,ST-2518,4768,주말,2,1,0,1,2
중구,ST-2518,4768,주말,3,0,0,0,1
중구,ST-2518,4768,주말,4,0,0,0,1
중구,ST-2518,4768,주말,5,0,0,0,1
중구,ST-2518,4768,주말,6,0,3,3,0
중구,ST-2518,4768,주말,7,1,3,4,2
중구,ST-2518,4768,주말,8,3,8,11,2
중구,ST-2518,4768,주말,9,5,7,12,7
중구,ST-2518,4768,주말,10,7,4,11,9
중구,ST-2518,4768,주말,11,5,6,11,6
중구,ST-2518,4768,주말,12,7,7,14,7
중구,ST-2518,4768,주말,13,6,10,16,1
중구,ST-2518,4768,주말,14,9,6,15,7
중구,ST-2518,4768,주말,15,10,11,21,6
중구,ST-2518,4768,주말,16,11,7,18,8
중구,ST-2518,4768,주말,17,12,11,23,3
중구,ST-2518,4768,주말,18,8,16,24,2
중구,ST-2518,4768,주말,19,17,10,27,5
중구,ST-2518,4768,주말,20,12,12,24,4
중구,ST-2518,4768,주말,21,12,5,17,3
중구,ST-2518,4768,주말,22,1,0,1,1
중구,ST-2518,4768,주말,23,1,2,3,1
중구,ST-2518,4768,평일,0,4,1,5,7
중구,ST-2518,4768,평일,1,2,3,5,6
중구,ST-2518,4768,평일,2,3,1,4,5
중구,ST-2518,4768,평일,3,1,1,2,2
중구,ST-2518,4768,평일,4,0,0,0,2
중구,ST-2518,4768,평일,5,1,4,5,2
중구,ST-2518,4768,평일,6,21,54,75,4
중구,ST-2518,4768,평일,7,107,94,201,31
중구,ST-2518,4768,평일,8,130,162,292,10
중구,ST-2518,4768,평일,9,74,59,133,21
중구,ST-2518,4768,평일,10,18,23,41,5
중구,ST-2518,4768,평일,11,41,40,81,16
중구,ST-2518,4768,평일,12,39,57,96,15
중구,ST-2518,4768,평일,13,44,68,112,37
중구,ST-2518,4768,평일,14,28,33,61,50
중구,ST-2518,4768,평일,15,38,31,69,51
중구,ST-2518,4768,평일,16,37,33,70,60
중구,ST-2518,4768,평일,17,63,68,131,53
중구,ST-2518,4768,평일,18,129,95,224,69
중구,ST-2518,4768,평일,19,48,34,82,27
중구,ST-2518,4768,평일,20,33,23,56,22
중구,ST-2518,4768,평일,21,39,26,65,10
중구,ST-2518,4768,평일,22,17,14,31,14
중구,ST-2518,4768,평일,23,8,1,9,10
중구,ST-2519,4772,주말,0,0,0,0,0
중구,ST-2519,4772,주말,1,0,0,0,1
중구,ST-2519,4772,주말,2,0,0,0,1
중구,ST-2519,4772,주말,3,0,0,0,1
중구,ST-2519,4772,주말,4,1,0,1,1
중구,ST-2519,4772,주말,5,0,0,0,1
중구,ST-2519,4772,주말,6,0,0,0,0
중구,ST-2519,4772,주말,7,0,0,0,0
중구,ST-2519,4772,주말,8,0,0,0,1
중구,ST-2519,4772,주말,9,0,0,0,0
중구,ST-2519,4772,주말,10,0,0,0,0
중구,ST-2519,4772,주말,11,0,0,0,0
중구,ST-2519,4772,주말,12,5,5,10,7
중구,ST-2519,4772,주말,13,2,0,2,7
중구,ST-2519,4772,주말,14,3,2,5,5
중구,ST-2519,4772,주말,15,0,0,0,5
중구,ST-2519,4772,주말,16,0,0,0,5
중구,ST-2519,4772,주말,17,0,0,0,5
중구,ST-2519,4772,주말,18,3,0,3,5
중구,ST-2519,4772,주말,19,0,0,0,2
중구,ST-2519,4772,주말,20,0,0,0,2
중구,ST-2519,4772,주말,21,0,0,0,2
중구,ST-2519,4772,주말,22,0,0,0,2
중구,ST-2519,4772,주말,23,0,0,0,2
중구,ST-2519,4772,평일,0,0,1,1,2
중구,ST-2519,4772,평일,1,1,1,2,3
중구,ST-2519,4772,평일,2,0,0,0,3
중구,ST-2519,4772,평일,3,0,0,0,4
중구,ST-2519,4772,평일,4,0,0,0,3
중구,ST-2519,4772,평일,5,0,0,0,3
중구,ST-2519,4772,평일,6,2,7,9,4
중구,ST-2519,4772,평일,7,0,4,4,9
중구,ST-2519,4772,평일,8,9,25,34,14
중구,ST-2519,4772,평일,9,6,9,15,23
중구,ST-2519,4772,평일,10,8,5,13,30
중구,ST-2519,4772,평일,11,5,3,8,27
중구,ST-2519,4772,평일,12,5,6,11,29
중구,ST-2519,4772,평일,13,6,8,14,30
중구,ST-2519,4772,평일,14,2,2,4,27
중구,ST-2519,4772,평일,15,4,1,5,24
중구,ST-2519,4772,평일,16,9,1,10,20
중구,ST-2519,4772,평일,17,15,7,22,17
중구,ST-2519,4772,평일,18,9,8,17,9
중구,ST-2519,4772,평일,19,5,3,8,5
중구,ST-2519,4772,평일,20,4,2,6,6
중구,ST-2519,4772,평일,21,2,3,5,5
중구,ST-2519,4772,평일,22,5,0,5,3
중구,ST-2519,4772,평일,23,0,0,0,0
중구,ST-2520,4774,주말,0,0,0,0,2
중구,ST-2520,4774,주말,1,1,0,1,2
중구,ST-2520,4774,주말,2,0,0,0,2
중구,ST-2520,4774,주말,3,0,0,0,2
중구,ST-2520,4774,주말,4,0,0,0,2
중구,ST-2520,4774,주말,5,0,0,0,2
중구,ST-2520,4774,주말,6,0,0,0,2
중구,ST-2520,4774,주말,7,0,5,5,2
중구,ST-2520,4774,주말,8,2,5,7,6
중구,ST-2520,4774,주말,9,3,2,5,7
중구,ST-2520,4774,주말,10,3,1,4,7
중구,ST-2520,4774,주말,11,2,7,9,7
중구,ST-2520,4774,주말,12,7,14,21,13
중구,ST-2520,4774,주말,13,8,9,17,15
중구,ST-2520,4774,주말,14,11,7,18,16
중구,ST-2520,4774,주말,15,19,13,32,16
중구,ST-2520,4774,주말,16,19,18,37,11
중구,ST-2520,4774,주말,17,21,19,40,5
중구,ST-2520,4774,주말,18,23,20,43,13
중구,ST-2520,4774,주말,19,14,19,33,6
중구,ST-2520,4774,주말,20,10,5,15,7
중구,ST-2520,4774,주말,21,6,3,9,2
중구,ST-2520,4774,주말,22,5,4,9,1
중구,ST-2520,4774,주말,23,1,4,5,0
중구,ST-2520,4774,평일,0,3,0,3,4
중구,ST-2520,4774,평일,1,1,1,2,2
중구,ST-2520,4774,평일,2,1,0,1,2
중구,ST-2520,4774,평일,3,0,0,0,1
중구,ST-2520,4774,평일,4,0,0,0,1
중구,ST-2520,4774,평일,5,1,0,1,1
중구,ST-2520,4774,평일,6,3,16,19,0
중구,ST-2520,4774,평일,7,8,37,45,12
중구,ST-2520,4774,평일,8,55,89,144,40
중구,ST-2520,4774,평일,9,46,73,119,70
중구,ST-2520,4774,평일,10,32,26,58,93
중구,ST-2520,4774,평일,11,31,33,64,88
중구,ST-2520,4774,평일,12,26,45,71,97
중구,ST-2520,4774,평일,13,39,24,63,106
중구,ST-2520,4774,평일,14,28,34,62,92
중구,ST-2520,4774,평일,15,24,28,52,97
중구,ST-2520,4774,평일,16,28,26,54,101
중구,ST-2520,4774,평일,17,91,51,142,91
중구,ST-2520,4774,평일,18,104,48,152,52
중구,ST-2520,4774,평일,19,42,28,70,24
중구,ST-2520,4774,평일,20,19,16,35,11
중구,ST-2520,4774,평일,21,11,7,18,6
중구,ST-2520,4774,평일,22,7,5,12,0
중구,ST-2520,4774,평일,23,0,1,1,0
중구,ST-2521,4775,주말,0,1,0,1,4
중구,ST-2521,4775,주말,1,1,0,1,4
중구,ST-2521,4775,주말,2,2,2,4,4
중구,ST-2521,4775,주말,3,1,1,2,3
중구,ST-2521,4775,주말,4,1,1,2,4
중구,ST-2521,4775,주말,5,1,4,5,4
중구,ST-2521,4775,주말,6,1,0,1,6
중구,ST-2521,4775,주말,7,0,0,0,5
중구,ST-2521,4775,주말,8,1,5,6,5
중구,ST-2521,4775,주말,9,0,10,10,8
중구,ST-2521,4775,주말,10,6,3,9,16
중구,ST-2521,4775,주말,11,9,3,12,16
중구,ST-2521,4775,주말,12,5,11,16,10
중구,ST-2521,4775,주말,13,10,16,26,13
중구,ST-2521,4775,주말,14,8,7,15,18
중구,ST-2521,4775,주말,15,15,18,33,9
중구,ST-2521,4775,주말,16,25,15,40,14
중구,ST-2521,4775,주말,17,25,18,43,15
중구,ST-2521,4775,주말,18,14,18,32,6
중구,ST-2521,4775,주말,19,23,19,42,12
중구,ST-2521,4775,주말,20,12,9,21,7
중구,ST-2521,4775,주말,21,13,11,24,6
중구,ST-2521,4775,주말,22,5,7,12,6
중구,ST-2521,4775,주말,23,6,7,13,6
중구,ST-2521,4775,평일,0,2,0,2,0
중구,ST-2521,4775,평일,1,2,0,2,0
중구,ST-2521,4775,평일,2,1,1,2,0
중구,ST-2521,4775,평일,3,0,0,0,0
중구,ST-2521,4775,평일,4,0,0,0,0
중구,ST-2521,4775,평일,5,2,10,12,0
중구,ST-2521,4775,평일,6,4,6,10,7
중구,ST-2521,4775,평일,7,2,44,46,8
중구,ST-2521,4775,평일,8,36,108,144,45
중구,ST-2521,4775,평일,9,23,45,68,110
중구,ST-2521,4775,평일,10,23,37,60,131
중구,ST-2521,4775,평일,11,66,36,102,141
중구,ST-2521,4775,평일,12,41,33,74,115
중구,ST-2521,4775,평일,13,16,44,60,103
중구,ST-2521,4775,평일,14,24,25,49,136
중구,ST-2521,4775,평일,15,41,37,78,123
중구,ST-2521,4775,평일,16,28,28,56,127
중구,ST-2521,4775,평일,17,70,54,124,122
중구,ST-2521,4775,평일,18,167,65,232,92
중구,ST-2521,4775,평일,19,48,27,75,18
중구,ST-2521,4775,평일,20,36,24,60,10
중구,ST-2521,4775,평일,21,15,13,28,3
중구,ST-2521,4775,평일,22,14,10,24,3
중구,ST-2521,4775,평일,23,0,8,8,0
중구,ST-2522,4776,주말,0,0,0,0,8
중구,ST-2522,4776,주말,1,2,1,3,8
중구,ST-2522,4776,주말,2,1,1,2,6
중구,ST-2522,4776,주말,3,3,2,5,8
중구,ST-2522,4776,주말,4,1,0,1,6
중구,ST-2522,4776,주말,5,0,0,0,6
중구,ST-2522,4776,주말,6,0,0,0,6
중구,ST-2522,4776,주말,7,0,1,1,5
중구,ST-2522,4776,주말,8,1,0,1,5
중구,ST-2522,4776,주말,9,0,1,1,5
중구,ST-2522,4776,주말,10,1,3,4,6
중구,ST-2522,4776,주말,11,4,9,13,7
중구,ST-2522,4776,주말,12,0,8,8,14
중구,ST-2522,4776,주말,13,11,6,17,15
중구,ST-2522,4776,주말,14,2,6,8,15
중구,ST-2522,4776,주말,15,12,11,23,19
중구,ST-2522,4776,주말,16,20,14,34,16
중구,ST-2522,4776,주말,17,11,11,22,11
중구,ST-2522,4776,주말,18,9,7,16,7
중구,ST-2522,4776,주말,19,5,5,10,6
중구,ST-2522,4776,주말,20,4,6,10,8
중구,ST-2522,4776,주말,21,6,5,11,9
중구,ST-2522,4776,주말,22,0,5,5,10
중구,ST-2522,4776,주말,23,1,1,2,12
중구,ST-2522,4776,평일,0,4,1,5,12
중구,ST-2522,4776,평일,1,3,1,4,10
중구,ST-2522,4776,평일,2,0,1,1,10
중구,ST-2522,4776,평일,3,5,2,7,10
중구,ST-2522,4776,평일,4,0,0,0,9
중구,ST-2522,4776,평일,5,0,0,0,9
중구,ST-2522,4776,평일,6,2,13,15,9
중구,ST-2522,4776,평일,7,19,18,37,20
중구,ST-2522,4776,평일,8,18,24,42,19
중구,ST-2522,4776,평일,9,10,6,16,23
중구,ST-2522,4776,평일,10,6,13,19,21
중구,ST-2522,4776,평일,11,13,15,28,26
중구,ST-2522,4776,평일,12,20,19,39,29
중구,ST-2522,4776,평일,13,14,23,37,27
중구,ST-2522,4776,평일,14,11,16,27,38
중구,ST-2522,4776,평일,15,20,25,45,39
중구,ST-2522,4776,평일,16,24,18,42,42
중구,ST-2522,4776,평일,17,47,36,83,33
중구,ST-2522,4776,평일,18,62,42,104,16
중구,ST-2522,4776,평일,19,30,22,52,9
중구,ST-2522,4776,평일,20,17,13,30,4
중구,ST-2522,4776,평일,21,6,7,13,4
중구,ST-2522,4776,평일,22,5,3,8,2
중구,ST-2522,4776,평일,23,0,2,2,0
중구,ST-2525,4784,주말,0,3,0,3,5
중구,ST-2525,4784,주말,1,1,2,3,3
중구,ST-2525,4784,주말,2,2,0,2,2
중구,ST-2525,4784,주말,3,2,0,2,2
중구,ST-2525,4784,주말,4,0,1,1,1
중구,ST-2525,4784,주말,5,1,0,1,1
중구,ST-2525,4784,주말,6,2,4,6,2
중구,ST-2525,4784,주말,7,1,3,4,4
중구,ST-2525,4784,주말,8,1,6,7,5
중구,ST-2525,4784,주말,9,1,3,4,8
중구,ST-2525,4784,주말,10,5,0,5,9
중구,ST-2525,4784,주말,11,4,7,11,5
중구,ST-2525,4784,주말,12,5,7,12,8
중구,ST-2525,4784,주말,13,5,4,9,9
중구,ST-2525,4784,주말,14,5,8,13,10
중구,ST-2525,4784,주말,15,8,5,13,13
중구,ST-2525,4784,주말,16,6,7,13,10
중구,ST-2525,4784,주말,17,6,4,10,12
중구,ST-2525,4784,주말,18,8,15,23,8
중구,ST-2525,4784,주말,19,9,10,19,14
중구,ST-2525,4784,주말,20,9,6,15,12
중구,ST-2525,4784,주말,21,8,3,11,7
중구,ST-2525,4784,주말,22,5,9,14,4
중구,ST-2525,4784,주말,23,4,4,8,8
중구,ST-2525,4784,평일,0,2,1,3,2
중구,ST-2525,4784,평일,1,2,3,5,3
중구,ST-2525,4784,평일,2,1,0,1,3
중구,ST-2525,4784,평일,3,0,0,0,2
중구,ST-2525,4784,평일,4,0,0,0,3
중구,ST-2525,4784,평일,5,4,1,5,3
중구,ST-2525,4784,평일,6,2,14,16,1
중구,ST-2525,4784,평일,7,18,20,38,10
중구,ST-2525,4784,평일,8,50,89,139,11
중구,ST-2525,4784,평일,9,50,44,94,62
중구,ST-2525,4784,평일,10,28,8,36,64
중구,ST-2525,4784,평일,11,29,30,59,43
중구,ST-2525,4784,평일,12,30,32,62,33
중구,ST-2525,4784,평일,13,35,29,64,40
중구,ST-2525,4784,평일,14,21,17,38,37
중구,ST-2525,4784,평일,15,15,12,27,35
중구,ST-2525,4784,평일,16,21,21,42,44
중구,ST-2525,4784,평일,17,41,25,66,36
중구,ST-2525,4784,평일,18,67,54,121,19
중구,ST-2525,4784,평일,19,26,20,46,11
중구,ST-2525,4784,평일,20,14,6,20,7
중구,ST-2525,4784,평일,21,12,10,22,4
중구,ST-2525,4784,평일,22,6,6,12,3
중구,ST-2525,4784,평일,23,5,7,12,3
중구,ST-2526,4785,주말,0,5,2,7,4
중구,ST-2526,4785,주말,1,1,0,1,1
중구,ST-2526,4785,주말,2,0,0,0,1
중구,ST-2526,4785,주말,3,0,0,0,1
중구,ST-2526,4785,주말,4,0,0,0,1
중구,ST-2526,4785,주말,5,0,0,0,1
중구,ST-2526,4785,주말,6,0,0,0,1
중구,ST-2526,4785,주말,7,1,2,3,1
중구,ST-2526,4785,주말,8,2,2,4,2
중구,ST-2526,4785,주말,9,0,7,7,3
중구,ST-2526,4785,주말,10,2,4,6,7
중구,ST-2526,4785,주말,11,5,6,11,10
중구,ST-2526,4785,주말,12,6,7,13,11
중구,ST-2526,4785,주말,13,6,4,10,10
중구,ST-2526,4785,주말,14,6,4,10,10
중구,ST-2526,4785,주말,15,4,0,4,6
중구,ST-2526,4785,주말,16,8,7,15,8
중구,ST-2526,4785,주말,17,5,4,9,9
중구,ST-2526,4785,주말,18,10,7,17,7
중구,ST-2526,4785,주말,19,2,1,3,5
중구,ST-2526,4785,주말,20,3,3,6,5
중구,ST-2526,4785,주말,21,11,1,12,4
중구,ST-2526,4785,주말,22,6,5,11,7
중구,ST-2526,4785,주말,23,1,1,2,6
중구,ST-2526,4785,평일,0,3,0,3,7
중구,ST-2526,4785,평일,1,0,0,0,4
중구,ST-2526,4785,평일,2,1,0,1,4
중구,ST-2526,4785,평일,3,0,0,0,3
중구,ST-2526,4785,평일,4,0,0,0,3
중구,ST-2526,4785,평일,5,0,0,0,3
중구,ST-2526,4785,평일,6,1,7,8,3
중구,ST-2526,4785,평일,7,7,28,35,8
중구,ST-2526,4785,평일,8,51,160,211,28
중구,ST-2526,4785,평일,9,32,64,96,129
중구,ST-2526,4785,평일,10,30,12,42,154
중구,ST-2526,4785,평일,11,54,30,84,142
중구,ST-2526,4785,평일,12,31,32,63,112
중구,ST-2526,4785,평일,13,34,25,59,115
중구,ST-2526,4785,평일,14,31,30,61,109
중구,ST-2526,4785,평일,15,33,30,63,108
중구,ST-2526,4785,평일,16,52,46,98,108
중구,ST-2526,4785,평일,17,136,58,194,77
중구,ST-2526,4785,평일,18,92,46,138,15
중구,ST-2526,4785,평일,19,11,11,22,5
중구,ST-2526,4785,평일,20,19,17,36,8
중구,ST-2526,4785,평일,21,13,11,24,6
중구,ST-2526,4785,평일,22,14,14,28,2
중구,ST-2526,4785,평일,23,5,7,12,1
중구,ST-2527,4791,주말,0,4,0,4,9
중구,ST-2527,4791,주말,1,4,4,8,7
중구,ST-2527,4791,주말,2,7,2,9,6
중구,ST-2527,4791,주말,3,1,2,3,2
중구,ST-2527,4791,주말,4,0,4,4,3
중구,ST-2527,4791,주말,5,1,0,1,3
중구,ST-2527,4791,주말,6,7,9,16,6
중구,ST-2527,4791,주말,7,5,3,8,8
중구,ST-2527,4791,주말,8,9,7,16,5
중구,ST-2527,4791,주말,9,5,10,15,11
중구,ST-2527,4791,주말,10,5,19,24,14
중구,ST-2527,4791,주말,11,19,21,40,31
중구,ST-2527,4791,주말,12,20,22,42,36
중구,ST-2527,4791,주말,13,14,22,36,39
중구,ST-2527,4791,주말,14,22,23,45,46
중구,ST-2527,4791,주말,15,26,25,51,43
중구,ST-2527,4791,주말,16,35,35,70,43
중구,ST-2527,4791,주말,17,36,28,64,42
중구,ST-2527,4791,주말,18,24,15,39,42
중구,ST-2527,4791,주말,19,35,24,59,34
중구,ST-2527,4791,주말,20,29,28,57,19
중구,ST-2527,4791,주말,21,29,23,52,20
중구,ST-2527,4791,주말,22,14,5,19,15
중구,ST-2527,4791,주말,23,8,5,13,6
중구,ST-2527,4791,평일,0,12,4,16,12
중구,ST-2527,4791,평일,1,2,3,5,9
중구,ST-2527,4791,평일,2,4,2,6,9
중구,ST-2527,4791,평일,3,2,4,6,10
중구,ST-2527,4791,평일,4,3,17,20,16
중구,ST-2527,4791,평일,5,13,20,33,16
중구,ST-2527,4791,평일,6,43,42,85,31
중구,ST-2527,4791,평일,7,50,48,98,29
중구,ST-2527,4791,평일,8,82,84,166,22
중구,ST-2527,4791,평일,9,36,36,72,19
중구,ST-2527,4791,평일,10,29,42,71,19
중구,ST-2527,4791,평일,11,30,33,63,31
중구,ST-2527,4791,평일,12,54,63,117,32
중구,ST-2527,4791,평일,13,50,46,96,30
중구,ST-2527,4791,평일,14,42,79,121,42
중구,ST-2527,4791,평일,15,39,51,90,73
중구,ST-2527,4791,평일,16,55,53,108,87
중구,ST-2527,4791,평일,17,113,75,188,79
중구,ST-2527,4791,평일,18,132,109,241,38
중구,ST-2527,4791,평일,19,76,53,129,36
중구,ST-2527,4791,평일,20,55,51,106,13
중구,ST-2527,4791,평일,21,39,32,71,11
중구,ST-2527,4791,평일,22,26,25,51,9
중구,ST-2527,4791,평일,23,7,16,23,7
중구,ST-2624,4752,주말,0,1,4,5,12
중구,ST-2624,4752,주말,1,1,0,1,11
중구,ST-2624,4752,주말,2,2,2,4,11
중구,ST-2624,4752,주말,3,0,0,0,12
중구,ST-2624,4752,주말,4,3,0,3,10
중구,ST-2624,4752,주말,5,1,0,1,10
중구,ST-2624,4752,주말,6,2,0,2,8
중구,ST-2624,4752,주말,7,3,1,4,7
중구,ST-2624,4752,주말,8,5,3,8,16
중구,ST-2624,4752,주말,9,3,2,5,22
중구,ST-2624,4752,주말,10,3,0,3,21
중구,ST-2624,4752,주말,11,2,1,3,19
중구,ST-2624,4752,주말,12,6,5,11,16
중구,ST-2624,4752,주말,13,4,1,5,16
중구,ST-2624,4752,주말,14,4,4,8,25
중구,ST-2624,4752,주말,15,10,5,15,36
중구,ST-2624,4752,주말,16,6,2,8,43
중구,ST-2624,4752,주말,17,11,5,16,35
중구,ST-2624,4752,주말,18,9,11,20,31
중구,ST-2624,4752,주말,19,9,11,20,30
중구,ST-2624,4752,주말,20,10,9,19,30
중구,ST-2624,4752,주말,21,8,8,16,23
중구,ST-2624,4752,주말,22,5,6,11,24
중구,ST-2624,4752,주말,23,3,0,3,27
중구,ST-2624,4752,평일,0,8,7,15,40
중구,ST-2624,4752,평일,1,9,3,12,42
중구,ST-2624,4752,평일,2,3,1,4,35
중구,ST-2624,4752,평일,3,1,1,2,33
중구,ST-2624,4752,평일,4,4,1,5,33
중구,ST-2624,4752,평일,5,1,0,1,33
중구,ST-2624,4752,평일,6,16,0,16,28
중구,ST-2624,4752,평일,7,13,7,20,16
중구,ST-2624,4752,평일,8,7,0,7,8
중구,ST-2624,4752,평일,9,2,3,5,5
중구,ST-2624,4752,평일,10,3,2,5,6
중구,ST-2624,4752,평일,11,4,6,10,10
중구,ST-2624,4752,평일,12,7,4,11,11
중구,ST-2624,4752,평일,13,3,1,4,7
중구,ST-2624,4752,평일,14,0,6,6,7
중구,ST-2624,4752,평일,15,10,3,13,24
중구,ST-2624,4752,평일,16,12,6,18,16
중구,ST-2624,4752,평일,17,12,26,38,8
중구,ST-2624,4752,평일,18,45,36,81,14
중구,ST-2624,4752,평일,19,15,14,29,25
중구,ST-2624,4752,평일,20,23,17,40,17
중구,ST-2624,4752,평일,21,16,17,33,31
중구,ST-2624,4752,평일,22,19,32,51,28
중구,ST-2624,4752,평일,23,11,12,23,36
중구,ST-2625,4792,주말,0,20,11,31,29
중구,ST-2625,4792,주말,1,14,8,22,19
중구,ST-2625,4792,주말,2,7,6,13,17
중구,ST-2625,4792,주말,3,1,4,5,19
중구,ST-2625,4792,주말,4,4,4,8,20
중구,ST-2625,4792,주말,5,1,1,2,20
중구,ST-2625,4792,주말,6,5,2,7,18
중구,ST-2625,4792,주말,7,4,4,8,17
중구,ST-2625,4792,주말,8,11,11,22,19
중구,ST-2625,4792,주말,9,16,4,20,19
중구,ST-2625,4792,주말,10,13,8,21,11
중구,ST-2625,4792,주말,11,14,31,45,9
중구,ST-2625,4792,주말,12,21,16,37,18
중구,ST-2625,4792,주말,13,21,17,38,11
중구,ST-2625,4792,주말,14,17,15,32,13
중구,ST-2625,4792,주말,15,16,25,41,8
중구,ST-2625,4792,주말,16,22,21,43,19
중구,ST-2625,4792,주말,17,33,31,64,18
중구,ST-2625,4792,주말,18,29,35,64,19
중구,ST-2625,4792,주말,19,33,39,72,20
중구,ST-2625,4792,주말,20,25,29,54,23
중구,ST-2625,4792,주말,21,20,25,45,26
중구,ST-2625,4792,주말,22,11,22,33,37
중구,ST-2625,4792,주말,23,12,17,29,43
중구,ST-2625,4792,평일,0,38,14,52,42
중구,ST-2625,4792,평일,1,10,8,18,23
중구,ST-2625,4792,평일,2,10,13,23,27
중구,ST-2625,4792,평일,3,2,7,9,26
중구,ST-2625,4792,평일,4,6,8,14,31
중구,ST-2625,4792,평일,5,14,9,23,31
중구,ST-2625,4792,평일,6,27,14,41,27
중구,ST-2625,4792,평일,7,27,31,58,13
중구,ST-2625,4792,평일,8,34,64,98,17
중구,ST-2625,4792,평일,9,76,92,168,41
중구,ST-2625,4792,평일,10,47,45,92,49
중구,ST-2625,4792,평일,11,65,54,119,51
중구,ST-2625,4792,평일,12,39,47,86,35
중구,ST-2625,4792,평일,13,56,65,121,60
중구,ST-2625,4792,평일,14,63,49,112,55
중구,ST-2625,4792,평일,15,70,67,137,48
중구,ST-2625,4792,평일,16,66,56,122,44
중구,ST-2625,4792,평일,17,82,78,160,29
중구,ST-2625,4792,평일,18,116,145,261,14
중구,ST-2625,4792,평일,19,115,94,209,48
중구,ST-2625,4792,평일,20,62,55,117,37
중구,ST-2625,4792,평일,21,76,72,148,29
중구,ST-2625,4792,평일,22,48,52,100,21
중구,ST-2625,4792,평일,23,13,40,53,27
중구,ST-2626,4793,주말,0,10,6,16,24
중구,ST-2626,4793,주말,1,6,13,19,23
중구,ST-2626,4793,주말,2,10,6,16,28
중구,ST-2626,4793,주말,3,8,2,10,25
중구,ST-2626,4793,주말,4,0,0,0,23
중구,ST-2626,4793,주말,5,0,0,0,23
중구,ST-2626,4793,주말,6,1,0,1,23
중구,ST-2626,4793,주말,7,2,4,6,22
중구,ST-2626,4793,주말,8,5,7,12,24
중구,ST-2626,4793,주말,9,10,6,16,25
중구,ST-2626,4793,주말,10,6,7,13,21
중구,ST-2626,4793,주말,11,12,12,24,22
중구,ST-2626,4793,주말,12,13,10,23,22
중구,ST-2626,4793,주말,13,12,10,22,15
중구,ST-2626,4793,주말,14,11,12,23,14
중구,ST-2626,4793,주말,15,19,18,37,19
중구,ST-2626,4793,주말,16,16,20,36,18
중구,ST-2626,4793,주말,17,8,12,20,20
중구,ST-2626,4793,주말,18,14,19,33,23
중구,ST-2626,4793,주말,19,16,18,34,33
중구,ST-2626,4793,주말,20,12,15,27,30
중구,ST-2626,4793,주말,21,10,14,24,31
중구,ST-2626,4793,주말,22,11,9,20,35
중구,ST-2626,4793,주말,23,0,4,4,35
중구,ST-2626,4793,평일,0,14,10,24,37
중구,ST-2626,4793,평일,1,13,14,27,40
중구,ST-2626,4793,평일,2,10,17,27,42
중구,ST-2626,4793,평일,3,11,3,14,48
중구,ST-2626,4793,평일,4,14,2,16,40
중구,ST-2626,4793,평일,5,4,5,9,40
중구,ST-2626,4793,평일,6,5,3,8,30
중구,ST-2626,4793,평일,7,32,42,74,28
중구,ST-2626,4793,평일,8,42,114,156,39
중구,ST-2626,4793,평일,9,62,25,87,98
중구,ST-2626,4793,평일,10,47,37,84,65
중구,ST-2626,4793,평일,11,49,38,87,52
중구,ST-2626,4793,평일,12,41,77,118,42
중구,ST-2626,4793,평일,13,61,51,112,65
중구,ST-2626,4793,평일,14,43,48,91,88
중구,ST-2626,4793,평일,15,49,55,104,87
중구,ST-2626,4793,평일,16,49,57,106,85
중구,ST-2626,4793,평일,17,99,62,161,92
중구,ST-2626,4793,평일,18,130,95,225,42
중구,ST-2626,4793,평일,19,55,52,107,30
중구,ST-2626,4793,평일,20,69,66,135,31
중구,ST-2626,4793,평일,21,38,49,87,33
중구,ST-2626,4793,평일,22,30,31,61,43
중구,ST-2626,4793,평일,23,15,16,31,32
중구,ST-2693,4796,주말,0,3,1,4,8
중구,ST-2693,4796,주말,1,2,0,2,6
중구,ST-2693,4796,주말,2,1,1,2,5
중구,ST-2693,4796,주말,3,0,0,0,5
중구,ST-2693,4796,주말,4,2,0,2,3
중구,ST-2693,4796,주말,5,0,5,5,3
중구,ST-2693,4796,주말,6,0,4,4,6
중구,ST-2693,4796,주말,7,4,4,8,10
중구,ST-2693,4796,주말,8,9,24,33,8
중구,ST-2693,4796,주말,9,11,19,30,18
중구,ST-2693,4796,주말,10,15,24,39,25
중구,ST-2693,4796,주말,11,26,24,50,28
중구,ST-2693,4796,주말,12,27,25,52,30
중구,ST-2693,4796,주말,13,21,16,37,33
중구,ST-2693,4796,주말,14,31,26,57,27
중구,ST-2693,4796,주말,15,30,20,50,27
중구,ST-2693,4796,주말,16,29,27,56,23
중구,ST-2693,4796,주말,17,31,20,51,20
중구,ST-2693,4796,주말,18,25,22,47,7
중구,ST-2693,4796,주말,19,17,15,32,8
중구,ST-2693,4796,주말,20,14,19,33,11
중구,ST-2693,4796,주말,21,14,8,22,13
중구,ST-2693,4796,주말,22,5,6,11,6
중구,ST-2693,4796,주말,23,5,1,6,7
중구,ST-2693,4796,평일,0,9,1,10,12
중구,ST-2693,4796,평일,1,4,1,5,6
중구,ST-2693,4796,평일,2,3,1,4,4
중구,ST-2693,4796,평일,3,0,1,1,1
중구,ST-2693,4796,평일,4,0,3,3,2
중구,ST-2693,4796,평일,5,2,17,19,2
중구,ST-2693,4796,평일,6,36,37,73,15
