대여소_ID,대여소명,주간,시간대,동일_대여소_반납,유출_건수,유입_건수,중구_내_이동_건수
ST-2516,을지로동_005_2,주말,17,0,3,3,6
ST-2516,을지로동_005_2,주말,18,0,4,1,1
ST-2516,을지로동_005_2,주말,19,0,8,4,9
ST-2516,을지로동_005_2,주말,20,0,6,3,13
ST-2516,을지로동_005_2,주말,21,2,6,2,6
ST-2516,을지로동_005_2,주말,22,0,9,0,5
ST-2516,을지로동_005_2,주말,23,0,1,0,1
ST-2516,을지로동_005_2,평일,0,0,5,0,2
ST-2516,을지로동_005_2,평일,1,0,5,7,0
ST-2516,을지로동_005_2,평일,2,0,4,4,0
ST-2516,을지로동_005_2,평일,3,0,2,1,0
ST-2516,을지로동_005_2,평일,4,0,0,0,0
ST-2516,을지로동_005_2,평일,5,0,2,1,2
ST-2516,을지로동_005_2,평일,6,0,2,3,4
ST-2516,을지로동_005_2,평일,7,0,11,30,14
ST-2516,을지로동_005_2,평일,8,0,36,17,9
ST-2516,을지로동_005_2,평일,9,1,31,4,5
ST-2516,을지로동_005_2,평일,10,1,5,8,5
ST-2516,을지로동_005_2,평일,11,3,3,14,16
ST-2516,을지로동_005_2,평일,12,5,4,5,11
ST-2516,을지로동_005_2,평일,13,4,6,4,18
ST-2516,을지로동_005_2,평일,14,0,17,5,10
ST-2516,을지로동_005_2,평일,15,6,5,9,10
ST-2516,을지로동_005_2,평일,16,0,13,41,11
ST-2516,을지로동_005_2,평일,17,6,32,34,45
ST-2516,을지로동_005_2,평일,18,0,55,24,42
ST-2516,을지로동_005_2,평일,19,0,30,14,30
ST-2516,을지로동_005_2,평일,20,0,11,6,22
ST-2516,을지로동_005_2,평일,21,0,8,3,11
ST-2516,을지로동_005_2,평일,22,0,3,1,0
ST-2516,을지로동_005_2,평일,23,0,2,2,2
ST-2517,명동_001_6,주말,0,0,2,0,2
ST-2517,명동_001_6,주말,1,0,3,0,0
ST-2517,명동_001_6,주말,2,0,1,0,0
ST-2517,명동_001_6,주말,3,0,0,0,0
ST-2517,명동_001_6,주말,4,0,0,0,0
ST-2517,명동_001_6,주말,5,0,0,0,0
ST-2517,명동_001_6,주말,6,0,0,0,0
ST-2517,명동_001_6,주말,7,0,0,0,0
ST-2517,명동_001_6,주말,8,0,0,0,0
ST-2517,명동_001_6,주말,9,0,0,6,0
ST-2517,명동_001_6,주말,10,0,2,4,2
ST-2517,명동_001_6,주말,11,0,1,2,0
ST-2517,명동_001_6,주말,12,0,3,7,0
ST-2517,명동_001_6,주말,13,0,4,8,1
ST-2517,명동_001_6,주말,14,0,3,9,6
ST-2517,명동_001_6,주말,15,0,9,18,11
ST-2517,명동_001_6,주말,16,0,11,10,9
ST-2517,명동_001_6,주말,17,0,18,11,3
ST-2517,명동_001_6,주말,18,0,9,10,1
ST-2517,명동_001_6,주말,19,0,7,6,0
ST-2517,명동_001_6,주말,20,0,4,5,3
ST-2517,명동_001_6,주말,21,0,13,6,3
ST-2517,명동_001_6,주말,22,0,5,6,3
ST-2517,명동_001_6,주말,23,0,0,2,4
ST-2517,명동_001_6,평일,0,0,0,2,4
ST-2517,명동_001_6,평일,1,0,2,2,0
ST-2517,명동_001_6,평일,2,0,0,0,0
ST-2517,명동_001_6,평일,3,0,0,1,1
ST-2517,명동_001_6,평일,4,0,0,1,0
ST-2517,명동_001_6,평일,5,0,0,0,1
ST-2517,명동_001_6,평일,6,0,10,21,0
ST-2517,명동_001_6,평일,7,0,48,18,0
ST-2517,명동_001_6,평일,8,0,81,54,10
ST-2517,명동_001_6,평일,9,2,23,55,6
ST-2517,명동_001_6,평일,10,2,18,35,25
ST-2517,명동_001_6,평일,11,0,16,43,27
ST-2517,명동_001_6,평일,12,3,25,25,18
ST-2517,명동_001_6,평일,13,1,30,28,8
ST-2517,명동_001_6,평일,14,1,31,36,6
ST-2517,명동_001_6,평일,15,1,19,45,16
ST-2517,명동_001_6,평일,16,0,11,50,16
ST-2517,명동_001_6,평일,17,2,49,59,36
ST-2517,명동_001_6,평일,18,2,98,119,52
ST-2517,명동_001_6,평일,19,0,86,25,27
ST-2517,명동_001_6,평일,20,2,56,14,23
ST-2517,명동_001_6,평일,21,2,27,10,11
ST-2517,명동_001_6,평일,22,2,18,8,14
ST-2517,명동_001_6,평일,23,0,15,0,6
ST-2518,명동_001_7,주말,0,0,8,0,2
ST-2518,명동_001_7,주말,1,0,0,2,1
ST-2518,명동_001_7,주말,2,0,2,0,1
ST-2518,명동_001_7,주말,3,0,0,0,0
ST-2518,명동_001_7,주말,4,0,0,0,0
ST-2518,명동_001_7,주말,5,0,0,2,0
ST-2518,명동_001_7,주말,6,0,0,3,0
ST-2518,명동_001_7,주말,7,0,1,6,0
ST-2518,명동_001_7,주말,8,2,3,11,1
ST-2518,명동_001_7,주말,9,0,6,14,5
ST-2518,명동_001_7,주말,10,0,8,7,5
ST-2518,명동_001_7,주말,11,2,3,7,4
ST-2518,명동_001_7,주말,12,0,8,11,3
ST-2518,명동_001_7,주말,13,2,10,5,1
ST-2518,명동_001_7,주말,14,2,8,6,6
ST-2518,명동_001_7,주말,15,0,12,12,9
ST-2518,명동_001_7,주말,16,0,15,11,3
ST-2518,명동_001_7,주말,17,2,19,9,7
ST-2518,명동_001_7,주말,18,0,14,17,1
ST-2518,명동_001_7,주말,19,1,21,17,7
ST-2518,명동_001_7,주말,20,0,19,14,6
ST-2518,명동_001_7,주말,21,1,14,6,9
ST-2518,명동_001_7,주말,22,0,1,0,0
ST-2518,명동_001_7,주말,23,0,3,2,0
ST-2518,명동_001_7,평일,0,0,2,2,4
ST-2518,명동_001_7,평일,1,1,2,4,1
ST-2518,명동_001_7,평일,2,0,6,2,1
ST-2518,명동_001_7,평일,3,1,2,0,0
ST-2518,명동_001_7,평일,4,0,0,0,0
ST-2518,명동_001_7,평일,5,0,2,14,0
ST-2518,명동_001_7,평일,6,0,20,101,15
ST-2518,명동_001_7,평일,7,0,130,143,50
ST-2518,명동_001_7,평일,8,0,242,169,18
ST-2518,명동_001_7,평일,9,0,123,48,15
ST-2518,명동_001_7,평일,10,0,28,35,8
ST-2518,명동_001_7,평일,11,6,18,51,41
ST-2518,명동_001_7,평일,12,8,25,58,41
ST-2518,명동_001_7,평일,13,7,38,49,48
ST-2518,명동_001_7,평일,14,5,28,37,26
ST-2518,명동_001_7,평일,15,9,36,28,27
ST-2518,명동_001_7,평일,16,6,34,48,28
ST-2518,명동_001_7,평일,17,2,57,101,55
ST-2518,명동_001_7,평일,18,2,151,132,93
ST-2518,명동_001_7,평일,19,0,61,37,47
ST-2518,명동_001_7,평일,20,0,54,29,22
ST-2518,명동_001_7,평일,21,0,43,45,28
ST-2518,명동_001_7,평일,22,0,32,14,15
ST-2518,명동_001_7,평일,23,0,12,0,5
ST-2519,소공동_005_5,주말,0,0,0,0,0
ST-2519,소공동_005_5,주말,1,0,0,0,0
ST-2519,소공동_005_5,주말,2,0,0,0,0
ST-2519,소공동_005_5,주말,3,0,0,0,0
ST-2519,소공동_005_5,주말,4,0,0,0,2
ST-2519,소공동_005_5,주말,5,0,0,0,0
ST-2519,소공동_005_5,주말,6,0,0,0,0
ST-2519,소공동_005_5,주말,7,0,0,0,0
ST-2519,소공동_005_5,주말,8,0,0,0,0
ST-2519,소공동_005_5,주말,9,0,0,0,0
ST-2519,소공동_005_5,주말,10,0,0,0,0
ST-2519,소공동_005_5,주말,11,0,0,3,0
ST-2519,소공동_005_5,주말,12,0,4,7,4
ST-2519,소공동_005_5,주말,13,0,2,2,1
ST-2519,소공동_005_5,주말,14,0,2,2,5
ST-2519,소공동_005_5,주말,15,0,0,0,0
ST-2519,소공동_005_5,주말,16,0,0,0,0
ST-2519,소공동_005_5,주말,17,0,0,0,0
ST-2519,소공동_005_5,주말,18,0,2,0,0
ST-2519,소공동_005_5,주말,19,0,1,0,0
ST-2519,소공동_005_5,주말,20,0,0,0,0
ST-2519,소공동_005_5,주말,21,0,0,0,0
ST-2519,소공동_005_5,주말,22,0,0,0,0
ST-2519,소공동_005_5,주말,23,0,0,0,0
ST-2519,소공동_005_5,평일,0,0,0,0,0
ST-2519,소공동_005_5,평일,1,0,0,2,1
ST-2519,소공동_005_5,평일,2,0,0,0,1
ST-2519,소공동_005_5,평일,3,0,0,0,0
ST-2519,소공동_005_5,평일,4,0,0,0,0
ST-2519,소공동_005_5,평일,5,0,0,2,0
ST-2519,소공동_005_5,평일,6,0,0,14,4
ST-2519,소공동_005_5,평일,7,0,0,7,0
ST-2519,소공동_005_5,평일,8,0,8,9,10
ST-2519,소공동_005_5,평일,9,0,4,2,5
ST-2519,소공동_005_5,평일,10,0,10,5,4
ST-2519,소공동_005_5,평일,11,1,8,3,5
ST-2519,소공동_005_5,평일,12,0,5,4,4
ST-2519,소공동_005_5,평일,13,1,1,2,11
ST-2519,소공동_005_5,평일,14,0,3,0,3
ST-2519,소공동_005_5,평일,15,0,9,3,0
ST-2519,소공동_005_5,평일,16,0,1,1,16
ST-2519,소공동_005_5,평일,17,0,11,2,14
ST-2519,소공동_005_5,평일,18,0,12,6,12
ST-2519,소공동_005_5,평일,19,0,4,0,7
ST-2519,소공동_005_5,평일,20,0,2,0,7
ST-2519,소공동_005_5,평일,21,0,1,4,2
ST-2519,소공동_005_5,평일,22,0,8,0,2
ST-2519,소공동_005_5,평일,23,0,1,0,0
ST-2520,명동_001_8,주말,0,0,0,0,0
ST-2520,명동_001_8,주말,1,0,1,0,0
ST-2520,명동_001_8,주말,2,0,1,0,0
ST-2520,명동_001_8,주말,3,0,0,0,0
ST-2520,명동_001_8,주말,4,0,0,0,0
ST-2520,명동_001_8,주말,5,0,0,0,0
ST-2520,명동_001_8,주말,6,0,0,1,0
ST-2520,명동_001_8,주말,7,0,0,5,0
ST-2520,명동_001_8,주말,8,0,2,11,2
ST-2520,명동_001_8,주말,9,0,0,1,6
ST-2520,명동_001_8,주말,10,0,1,2,3
ST-2520,명동_001_8,주말,11,0,4,11,1
ST-2520,명동_001_8,주말,12,0,6,11,7
ST-2520,명동_001_8,주말,13,2,6,10,4
ST-2520,명동_001_8,주말,14,1,9,11,7
ST-2520,명동_001_8,주말,15,2,10,15,20
ST-2520,명동_001_8,주말,16,3,9,15,16
ST-2520,명동_001_8,주말,17,1,17,20,17
ST-2520,명동_001_8,주말,18,2,26,11,10
ST-2520,명동_001_8,주말,19,0,14,8,13
ST-2520,명동_001_8,주말,20,0,12,6,9
ST-2520,명동_001_8,주말,21,0,9,0,5
ST-2520,명동_001_8,주말,22,0,4,4,4
ST-2520,명동_001_8,주말,23,0,3,5,3
ST-2520,명동_001_8,평일,0,0,3,1,2
ST-2520,명동_001_8,평일,1,0,2,1,0
ST-2520,명동_001_8,평일,2,0,2,0,0
ST-2520,명동_001_8,평일,3,0,1,0,0
ST-2520,명동_001_8,평일,4,0,0,0,0
ST-2520,명동_001_8,평일,5,0,2,0,0
ST-2520,명동_001_8,평일,6,0,6,18,0
ST-2520,명동_001_8,평일,7,0,13,42,2
ST-2520,명동_001_8,평일,8,0,8,91,90
ST-2520,명동_001_8,평일,9,2,21,43,71
ST-2520,명동_001_8,평일,10,3,13,16,48
ST-2520,명동_001_8,평일,11,1,22,40,33
ST-2520,명동_001_8,평일,12,5,14,28,26
ST-2520,명동_001_8,평일,13,6,37,9,36
ST-2520,명동_001_8,평일,14,10,19,18,25
ST-2520,명동_001_8,평일,15,4,26,24,12
ST-2520,명동_001_8,평일,16,2,43,26,11
ST-2520,명동_001_8,평일,17,3,77,41,76
ST-2520,명동_001_8,평일,18,3,118,60,71
ST-2520,명동_001_8,평일,19,1,66,31,40
ST-2520,명동_001_8,평일,20,0,27,15,14
ST-2520,명동_001_8,평일,21,0,16,5,4
ST-2520,명동_001_8,평일,22,0,12,4,9
ST-2520,명동_001_8,평일,23,0,1,0,1
ST-2521,명동_003_5,주말,0,0,0,0,1
ST-2521,명동_003_5,주말,1,0,0,0,2
ST-2521,명동_003_5,주말,2,0,2,1,2
ST-2521,명동_003_5,주말,3,0,0,1,1
ST-2521,명동_003_5,주말,4,0,1,0,1
ST-2521,명동_003_5,주말,5,0,2,0,1
ST-2521,명동_003_5,주말,6,0,2,0,0
ST-2521,명동_003_5,주말,7,0,1,0,0
ST-2521,명동_003_5,주말,8,0,0,3,2
ST-2521,명동_003_5,주말,9,0,0,10,0
ST-2521,명동_003_5,주말,10,0,3,4,6
ST-2521,명동_003_5,주말,11,0,7,4,8
ST-2521,명동_003_5,주말,12,0,4,10,6
ST-2521,명동_003_5,주말,13,0,10,8,7
ST-2521,명동_003_5,주말,14,1,9,4,6
ST-2521,명동_003_5,주말,15,2,13,13,6
ST-2521,명동_003_5,주말,16,1,29,16,13
ST-2521,명동_003_5,주말,17,1,21,16,21
ST-2521,명동_003_5,주말,18,2,15,13,10
ST-2521,명동_003_5,주말,19,2,18,15,13
ST-2521,명동_003_5,주말,20,1,15,9,12
ST-2521,명동_003_5,주말,21,2,10,5,9
ST-2521,명동_003_5,주말,22,0,11,6,4
ST-2521,명동_003_5,주말,23,0,6,5,6
ST-2521,명동_003_5,평일,0,0,3,0,0
ST-2521,명동_003_5,평일,1,0,4,0,0
ST-2521,명동_003_5,평일,2,0,2,0,0
ST-2521,명동_003_5,평일,3,0,1,0,0
ST-2521,명동_003_5,평일,4,0,0,0,0
ST-2521,명동_003_5,평일,5,0,0,1,2
ST-2521,명동_003_5,평일,6,0,0,6,9
ST-2521,명동_003_5,평일,7,0,0,52,5
ST-2521,명동_003_5,평일,8,2,5,71,50
ST-2521,명동_003_5,평일,9,1,29,32,9
ST-2521,명동_003_5,평일,10,4,19,24,27
ST-2521,명동_003_5,평일,11,11,22,24,69
ST-2521,명동_003_5,평일,12,7,22,16,63
ST-2521,명동_003_5,평일,13,10,13,28,21
ST-2521,명동_003_5,평일,14,3,20,21,29
ST-2521,명동_003_5,평일,15,9,30,16,36
ST-2521,명동_003_5,평일,16,1,32,24,20
ST-2521,명동_003_5,평일,17,25,53,48,33
ST-2521,명동_003_5,평일,18,13,191,40,111
ST-2521,명동_003_5,평일,19,2,76,19,39
ST-2521,명동_003_5,평일,20,6,43,18,32
ST-2521,명동_003_5,평일,21,2,15,15,18
ST-2521,명동_003_5,평일,22,2,17,8,9
ST-2521,명동_003_5,평일,23,0,5,7,1
ST-2522,회현동_001_2,주말,0,0,0,1,0
ST-2522,회현동_001_2,주말,1,0,2,1,2
ST-2522,회현동_001_2,주말,2,0,1,3,0
ST-2522,회현동_001_2,주말,3,0,1,1,3
ST-2522,회현동_001_2,주말,4,0,0,0,3
ST-2522,회현동_001_2,주말,5,0,0,0,0
ST-2522,회현동_001_2,주말,6,0,0,0,0
ST-2522,회현동_001_2,주말,7,0,0,0,0
ST-2522,회현동_001_2,주말,8,0,0,0,2
ST-2522,회현동_001_2,주말,9,0,0,2,0
ST-2522,회현동_001_2,주말,10,0,0,8,1
ST-2522,회현동_001_2,주말,11,0,5,5,3
ST-2522,회현동_001_2,주말,12,0,1,4,0
ST-2522,회현동_001_2,주말,13,0,8,3,8
ST-2522,회현동_001_2,주말,14,0,2,5,4
ST-2522,회현동_001_2,주말,15,0,12,12,8
ST-2522,회현동_001_2,주말,16,2,18,15,13
ST-2522,회현동_001_2,주말,17,0,14,5,11
ST-2522,회현동_001_2,주말,18,0,7,3,11
ST-2522,회현동_001_2,주말,19,0,4,3,7
ST-2522,회현동_001_2,주말,20,0,3,1,1
ST-2522,회현동_001_2,주말,21,0,10,2,1
ST-2522,회현동_001_2,주말,22,0,2,1,0
ST-2522,회현동_001_2,주말,23,0,2,0,0
ST-2522,회현동_001_2,평일,0,0,5,0,2
ST-2522,회현동_001_2,평일,1,0,5,2,0
ST-2522,회현동_001_2,평일,2,0,2,1,0
ST-2522,회현동_001_2,평일,3,0,7,3,2
ST-2522,회현동_001_2,평일,4,0,1,0,0
ST-2522,회현동_001_2,평일,5,0,0,4,0
ST-2522,회현동_001_2,평일,6,0,0,9,3
ST-2522,회현동_001_2,평일,7,0,4,7,32
ST-2522,회현동_001_2,평일,8,0,5,23,26
ST-2522,회현동_001_2,평일,9,0,4,10,19
ST-2522,회현동_001_2,평일,10,1,3,12,7
ST-2522,회현동_001_2,평일,11,0,7,15,15
ST-2522,회현동_001_2,평일,12,1,15,14,24
ST-2522,회현동_001_2,평일,13,1,7,15,21
ST-2522,회현동_001_2,평일,14,0,16,21,9
ST-2522,회현동_001_2,평일,15,1,14,21,15
ST-2522,회현동_001_2,평일,16,2,20,14,25
ST-2522,회현동_001_2,평일,17,2,23,28,52
ST-2522,회현동_001_2,평일,18,2,38,23,92
ST-2522,회현동_001_2,평일,19,0,21,15,31
ST-2522,회현동_001_2,평일,20,1,19,7,21
ST-2522,회현동_001_2,평일,21,1,11,6,3
ST-2522,회현동_001_2,평일,22,0,6,5,5
ST-2522,회현동_001_2,평일,23,0,1,3,1
ST-2525,을지로동_005_3,주말,0,0,1,1,4
ST-2525,을지로동_005_3,주말,1,0,3,1,0
ST-2525,을지로동_005_3,주말,2,0,3,0,0
ST-2525,을지로동_005_3,주말,3,0,1,0,4
ST-2525,을지로동_005_3,주말,4,0,0,2,0
ST-2525,을지로동_005_3,주말,5,1,0,0,0
ST-2525,을지로동_005_3,주말,6,1,3,0,0
ST-2525,을지로동_005_3,주말,7,0,1,4,1
ST-2525,을지로동_005_3,주말,8,2,0,8,1
ST-2525,을지로동_005_3,주말,9,0,2,6,0
ST-2525,을지로동_005_3,주말,10,0,4,0,5
ST-2525,을지로동_005_3,주말,11,1,0,4,6
ST-2525,을지로동_005_3,주말,12,1,3,8,5
ST-2525,을지로동_005_3,주말,13,0,3,2,6
ST-2525,을지로동_005_3,주말,14,1,7,3,3
ST-2525,을지로동_005_3,주말,15,1,4,1,7
ST-2525,을지로동_005_3,주말,16,0,4,5,6
ST-2525,을지로동_005_3,주말,17,2,3,6,6
ST-2525,을지로동_005_3,주말,18,0,11,12,7
ST-2525,을지로동_005_3,주말,19,0,10,4,3
ST-2525,을지로동_005_3,주말,20,0,10,7,9
ST-2525,을지로동_005_3,주말,21,1,6,6,4
ST-2525,을지로동_005_3,주말,22,1,2,6,8
ST-2525,을지로동_005_3,주말,23,0,7,6,4
ST-2525,을지로동_005_3,평일,0,0,2,2,2
ST-2525,을지로동_005_3,평일,1,0,1,4,2
ST-2525,을지로동_005_3,평일,2,0,2,0,0
ST-2525,을지로동_005_3,평일,3,0,3,0,0
ST-2525,을지로동_005_3,평일,4,0,0,0,0
ST-2525,을지로동_005_3,평일,5,0,0,2,8
ST-2525,을지로동_005_3,평일,6,0,0,1,3
ST-2525,을지로동_005_3,평일,7,0,10,26,24
ST-2525,을지로동_005_3,평일,8,1,32,117,60
ST-2525,을지로동_005_3,평일,9,2,52,25,42
ST-2525,을지로동_005_3,평일,10,1,16,3,32
ST-2525,을지로동_005_3,평일,11,12,8,12,39
ST-2525,을지로동_005_3,평일,12,4,7,17,43
ST-2525,을지로동_005_3,평일,13,6,10,5,51
ST-2525,을지로동_005_3,평일,14,4,15,13,27
ST-2525,을지로동_005_3,평일,15,4,7,7,19
ST-2525,을지로동_005_3,평일,16,3,14,20,19
ST-2525,을지로동_005_3,평일,17,4,20,21,52
ST-2525,을지로동_005_3,평일,18,0,61,50,65
ST-2525,을지로동_005_3,평일,19,0,32,13,33
ST-2525,을지로동_005_3,평일,20,0,9,11,17
ST-2525,을지로동_005_3,평일,21,0,10,11,19
ST-2525,을지로동_005_3,평일,22,0,3,6,9
ST-2525,을지로동_005_3,평일,23,0,9,2,5
ST-2526,명동_002_7,주말,0,0,4,4,3
ST-2526,명동_002_7,주말,1,0,4,0,1
ST-2526,명동_002_7,주말,2,0,0,0,0
ST-2526,명동_002_7,주말,3,0,0,0,0
ST-2526,명동_002_7,주말,4,0,0,0,0
